0    0    -0.00197628    -0.00197628    0
1    0    0.00197628    -0.00197628    0
2    0    0.00592885    -0.00197628    0
3    0    0.00988142    -0.00197628    0
4    0    0.013834    -0.00197628    0
5    0    0.0177866    -0.00197628    0
6    0    0.0217391    -0.00197628    0
7    0    0.0256917    -0.00197628    0
8    0    0.0296443    -0.00197628    0
9    0    0.0335968    -0.00197628    0
10    0    0.0375494    -0.00197628    0
11    0    0.041502    -0.00197628    0
12    0    0.0454545    -0.00197628    0
13    0    0.0494071    -0.00197628    0
14    0    0.0533597    -0.00197628    0
15    0    0.0573123    -0.00197628    0
16    0    0.0612648    -0.00197628    0
17    0    0.0652174    -0.00197628    0
18    0    0.06917    -0.00197628    0
19    0    0.0731225    -0.00197628    0
20    0    0.0770751    -0.00197628    0
21    0    0.0810277    -0.00197628    0
22    0    0.0849802    -0.00197628    0
23    0    0.0889328    -0.00197628    0
24    0    0.0928854    -0.00197628    0
25    0    0.0968379    -0.00197628    0
26    0    0.100791    -0.00197628    0
27    0    0.104743    -0.00197628    0
28    0    0.108696    -0.00197628    0
29    0    0.112648    -0.00197628    0
30    0    0.116601    -0.00197628    0
31    0    0.120553    -0.00197628    0
32    0    0.124506    -0.00197628    0
33    0    0.128458    -0.00197628    0
34    0    0.132411    -0.00197628    0
35    0    0.136364    -0.00197628    0
36    0    0.140316    -0.00197628    0
37    0    0.144269    -0.00197628    0
38    0    0.148221    -0.00197628    0
39    0    0.152174    -0.00197628    0
40    0    0.156126    -0.00197628    0
41    0    0.160079    -0.00197628    0
42    0    0.164032    -0.00197628    0
43    0    0.167984    -0.00197628    0
44    0    0.171937    -0.00197628    0
45    0    0.175889    -0.00197628    0
46    0    0.179842    -0.00197628    0
47    0    0.183794    -0.00197628    0
48    0    0.187747    -0.00197628    0
49    0    0.1917    -0.00197628    0
50    0    0.195652    -0.00197628    0
51    0    0.199605    -0.00197628    0
52    0    0.203557    -0.00197628    0
53    0    0.20751    -0.00197628    0
54    0    0.211462    -0.00197628    0
55    0    0.215415    -0.00197628    0
56    0    0.219368    -0.00197628    0
57    0    0.22332    -0.00197628    0
58    0    0.227273    -0.00197628    0
59    0    0.231225    -0.00197628    0
60    0    0.235178    -0.00197628    0
61    0    0.23913    -0.00197628    0
62    0    0.243083    -0.00197628    0
63    0    0.247036    -0.00197628    0
64    0    0.250988    -0.00197628    0
65    0    0.254941    -0.00197628    0
66    0    0.258893    -0.00197628    0
67    0    0.262846    -0.00197628    0
68    0    0.266798    -0.00197628    0
69    0    0.270751    -0.00197628    0
70    0    0.274704    -0.00197628    0
71    0    0.278656    -0.00197628    0
72    0    0.282609    -0.00197628    0
73    0    0.286561    -0.00197628    0
74    0    0.290514    -0.00197628    0
75    0    0.294466    -0.00197628    0
76    0    0.298419    -0.00197628    0
77    0    0.302372    -0.00197628    0
78    0    0.306324    -0.00197628    0
79    0    0.310277    -0.00197628    0
80    0    0.314229    -0.00197628    0
81    0    0.318182    -0.00197628    0
82    0    0.322134    -0.00197628    0
83    0    0.326087    -0.00197628    0
84    0    0.33004    -0.00197628    0
85    0    0.333992    -0.00197628    0
86    0    0.337945    -0.00197628    0
87    0    0.341897    -0.00197628    0
88    0    0.34585    -0.00197628    0
89    0    0.349802    -0.00197628    0
90    0    0.353755    -0.00197628    0
91    0    0.357708    -0.00197628    0
92    0    0.36166    -0.00197628    0
93    0    0.365613    -0.00197628    0
94    0    0.369565    -0.00197628    0
95    0    0.373518    -0.00197628    0
96    0    0.37747    -0.00197628    0
97    0    0.381423    -0.00197628    0
98    0    0.385375    -0.00197628    0
99    0    0.389328    -0.00197628    0
100    0    0.393281    -0.00197628    0
101    0    0.397233    -0.00197628    0
102    0    0.401186    -0.00197628    0
103    0    0.405138    -0.00197628    0
104    0    0.409091    -0.00197628    0
105    0    0.413043    -0.00197628    0
106    0    0.416996    -0.00197628    0
107    0    0.420949    -0.00197628    0
108    0    0.424901    -0.00197628    0
109    0    0.428854    -0.00197628    0
110    0    0.432806    -0.00197628    0
111    0    0.436759    -0.00197628    0
112    0    0.440711    -0.00197628    0
113    0    0.444664    -0.00197628    0
114    0    0.448617    -0.00197628    0
115    0    0.452569    -0.00197628    0
116    0    0.456522    -0.00197628    0
117    0    0.460474    -0.00197628    0
118    0    0.464427    -0.00197628    0
119    0    0.468379    -0.00197628    0
120    0    0.472332    -0.00197628    0
121    0    0.476285    -0.00197628    0
122    0    0.480237    -0.00197628    0
123    0    0.48419    -0.00197628    0
124    0    0.488142    -0.00197628    0
125    0    0.492095    -0.00197628    0
126    0    0.496047    -0.00197628    0
127    0    0.5    -0.00197628    0
128    0    0.503953    -0.00197628    0
129    0    0.507905    -0.00197628    0
130    0    0.511858    -0.00197628    0
131    0    0.51581    -0.00197628    0
132    0    0.519763    -0.00197628    0
133    0    0.523715    -0.00197628    0
134    0    0.527668    -0.00197628    0
135    0    0.531621    -0.00197628    0
136    0    0.535573    -0.00197628    0
137    0    0.539526    -0.00197628    0
138    0    0.543478    -0.00197628    0
139    0    0.547431    -0.00197628    0
140    0    0.551383    -0.00197628    0
141    0    0.555336    -0.00197628    0
142    0    0.559289    -0.00197628    0
143    0    0.563241    -0.00197628    0
144    0    0.567194    -0.00197628    0
145    0    0.571146    -0.00197628    0
146    0    0.575099    -0.00197628    0
147    0    0.579051    -0.00197628    0
148    0    0.583004    -0.00197628    0
149    0    0.586957    -0.00197628    0
150    0    0.590909    -0.00197628    0
151    0    0.594862    -0.00197628    0
152    0    0.598814    -0.00197628    0
153    0    0.602767    -0.00197628    0
154    0    0.606719    -0.00197628    0
155    0    0.610672    -0.00197628    0
156    0    0.614625    -0.00197628    0
157    0    0.618577    -0.00197628    0
158    0    0.62253    -0.00197628    0
159    0    0.626482    -0.00197628    0
160    0    0.630435    -0.00197628    0
161    0    0.634387    -0.00197628    0
162    0    0.63834    -0.00197628    0
163    0    0.642292    -0.00197628    0
164    0    0.646245    -0.00197628    0
165    0    0.650198    -0.00197628    0
166    0    0.65415    -0.00197628    0
167    0    0.658103    -0.00197628    0
168    0    0.662055    -0.00197628    0
169    0    0.666008    -0.00197628    0
170    0    0.66996    -0.00197628    0
171    0    0.673913    -0.00197628    0
172    0    0.677866    -0.00197628    0
173    0    0.681818    -0.00197628    0
174    0    0.685771    -0.00197628    0
175    0    0.689723    -0.00197628    0
176    0    0.693676    -0.00197628    0
177    0    0.697628    -0.00197628    0
178    0    0.701581    -0.00197628    0
179    0    0.705534    -0.00197628    0
180    0    0.709486    -0.00197628    0
181    0    0.713439    -0.00197628    0
182    0    0.717391    -0.00197628    0
183    0    0.721344    -0.00197628    0
184    0    0.725296    -0.00197628    0
185    0    0.729249    -0.00197628    0
186    0    0.733202    -0.00197628    0
187    0    0.737154    -0.00197628    0
188    0    0.741107    -0.00197628    0
189    0    0.745059    -0.00197628    0
190    0    0.749012    -0.00197628    0
191    0    0.752964    -0.00197628    0
192    0    0.756917    -0.00197628    0
193    0    0.76087    -0.00197628    0
194    0    0.764822    -0.00197628    0
195    0    0.768775    -0.00197628    0
196    0    0.772727    -0.00197628    0
197    0    0.77668    -0.00197628    0
198    0    0.780632    -0.00197628    0
199    0    0.784585    -0.00197628    0
200    0    0.788538    -0.00197628    0
201    0    0.79249    -0.00197628    0
202    0    0.796443    -0.00197628    0
203    0    0.800395    -0.00197628    0
204    0    0.804348    -0.00197628    0
205    0    0.8083    -0.00197628    0
