255    509    2  2   0.5   1   2
255    509    5  2   0.500982   1   2
255    509    6  2   0.499018   1   2
256    509    2  2   0.501965   1   2
256    509    5  2   0.502947   1   2
256    509    6  2   0.500982   1   2
254    509    2  2   0.498035   1   2
254    509    5  2   0.499018   1   2
254    509    6  2   0.497053   1   2
257    509    2  2   0.503929   1   2
257    509    5  2   0.504912   1   2
257    509    6  2   0.502947   1   2
253    509    2  2   0.496071   1   2
253    509    5  2   0.497053   1   2
253    509    6  2   0.495088   1   2
258    509    2  2   0.505894   1   2
258    509    5  2   0.506876   1   2
258    509    6  2   0.504912   1   2
252    509    2  2   0.494106   1   2
252    509    5  2   0.495088   1   2
252    509    6  2   0.493124   1   2
259    509    2  2   0.507859   1   2
259    509    5  2   0.508841   1   2
259    509    6  2   0.506876   1   2
251    509    2  2   0.492141   1   2
251    509    5  2   0.493124   1   2
251    509    6  2   0.491159   1   2
260    509    2  2   0.509823   1   2
260    509    5  2   0.510806   1   2
260    509    6  2   0.508841   1   2
250    509    2  2   0.490177   1   2
250    509    5  2   0.491159   1   2
250    509    6  2   0.489194   1   2
261    509    2  2   0.511788   1   2
261    509    5  2   0.51277   1   2
261    509    6  2   0.510806   1   2
249    509    2  2   0.488212   1   2
249    509    5  2   0.489194   1   2
249    509    6  2   0.48723   1   2
262    509    2  2   0.513752   1   2
262    509    5  2   0.514735   1   2
262    509    6  2   0.51277   1   2
248    509    2  2   0.486248   1   2
248    509    5  2   0.48723   1   2
248    509    6  2   0.485265   1   2
263    509    2  2   0.515717   1   2
263    509    5  2   0.516699   1   2
263    509    6  2   0.514735   1   2
247    509    2  2   0.484283   1   2
247    509    5  2   0.485265   1   2
247    509    6  2   0.483301   1   2
264    509    2  2   0.517682   1   2
264    509    5  2   0.518664   1   2
264    509    6  2   0.516699   1   2
246    509    2  2   0.482318   1   2
246    509    5  2   0.483301   1   2
246    509    6  2   0.481336   1   2
265    509    2  2   0.519646   1   2
265    509    5  2   0.520629   1   2
265    509    6  2   0.518664   1   2
245    509    2  2   0.480354   1   2
245    509    5  2   0.481336   1   2
245    509    6  2   0.479371   1   2
266    509    2  2   0.521611   1   2
266    509    5  2   0.522593   1   2
266    509    6  2   0.520629   1   2
244    509    2  2   0.478389   1   2
244    509    5  2   0.479371   1   2
244    509    6  2   0.477407   1   2
267    509    2  2   0.523576   1   2
267    509    5  2   0.524558   1   2
267    509    6  2   0.522593   1   2
243    509    2  2   0.476424   1   2
243    509    5  2   0.477407   1   2
243    509    6  2   0.475442   1   2
268    509    2  2   0.52554   1   2
268    509    5  2   0.526523   1   2
268    509    6  2   0.524558   1   2
242    509    2  2   0.47446   1   2
242    509    5  2   0.475442   1   2
242    509    6  2   0.473477   1   2
269    509    2  2   0.527505   1   2
269    509    5  2   0.528487   1   2
269    509    6  2   0.526523   1   2
241    509    2  2   0.472495   1   2
241    509    5  2   0.473477   1   2
241    509    6  2   0.471513   1   2
270    509    2  2   0.52947   1   2
270    509    5  2   0.530452   1   2
270    509    6  2   0.528487   1   2
240    509    2  2   0.47053   1   2
240    509    5  2   0.471513   1   2
240    509    6  2   0.469548   1   2
271    509    2  2   0.531434   1   2
271    509    5  2   0.532417   1   2
271    509    6  2   0.530452   1   2
239    509    2  2   0.468566   1   2
239    509    5  2   0.469548   1   2
239    509    6  2   0.467583   1   2
272    509    2  2   0.533399   1   2
272    509    5  2   0.534381   1   2
272    509    6  2   0.532417   1   2
238    509    2  2   0.466601   1   2
238    509    5  2   0.467583   1   2
238    509    6  2   0.465619   1   2
273    509    2  2   0.535363   1   2
273    509    5  2   0.536346   1   2
273    509    6  2   0.534381   1   2
237    509    2  2   0.464637   1   2
237    509    5  2   0.465619   1   2
237    509    6  2   0.463654   1   2
274    509    2  2   0.537328   1   2
274    509    5  2   0.53831   1   2
274    509    6  2   0.536346   1   2
236    509    2  2   0.462672   1   2
236    509    5  2   0.463654   1   2
236    509    6  2   0.46169   1   2
275    509    2  2   0.539293   1   2
275    509    5  2   0.540275   1   2
275    509    6  2   0.53831   1   2
235    509    2  2   0.460707   1   2
235    509    5  2   0.46169   1   2
235    509    6  2   0.459725   1   2
276    509    2  2   0.541257   1   2
276    509    5  2   0.54224   1   2
276    509    6  2   0.540275   1   2
234    509    2  2   0.458743   1   2
234    509    5  2   0.459725   1   2
234    509    6  2   0.45776   1   2
277    509    2  2   0.543222   1   2
277    509    5  2   0.544204   1   2
277    509    6  2   0.54224   1   2
233    509    2  2   0.456778   1   2
233    509    5  2   0.45776   1   2
233    509    6  2   0.455796   1   2
278    509    2  2   0.545187   1   2
278    509    5  2   0.546169   1   2
278    509    6  2   0.544204   1   2
232    509    2  2   0.454813   1   2
232    509    5  2   0.455796   1   2
232    509    6  2   0.453831   1   2
279    509    2  2   0.547151   1   2
279    509    5  2   0.548134   1   2
279    509    6  2   0.546169   1   2
231    509    2  2   0.452849   1   2
231    509    5  2   0.453831   1   2
231    509    6  2   0.451866   1   2
280    509    2  2   0.549116   1   2
280    509    5  2   0.550098   1   2
280    509    6  2   0.548134   1   2
230    509    2  2   0.450884   1   2
230    509    5  2   0.451866   1   2
230    509    6  2   0.449902   1   2
281    509    2  2   0.551081   1   2
281    509    5  2   0.552063   1   2
281    509    6  2   0.550098   1   2
229    509    2  2   0.448919   1   2
229    509    5  2   0.449902   1   2
229    509    6  2   0.447937   1   2
282    509    2  2   0.553045   1   2
282    509    5  2   0.554028   1   2
282    509    6  2   0.552063   1   2
228    509    2  2   0.446955   1   2
228    509    5  2   0.447937   1   2
228    509    6  2   0.445972   1   2
283    509    2  2   0.55501   1   2
283    509    5  2   0.555992   1   2
283    509    6  2   0.554028   1   2
227    509    2  2   0.44499   1   2
227    509    5  2   0.445972   1   2
227    509    6  2   0.444008   1   2
284    509    2  2   0.556974   1   2
284    509    5  2   0.557957   1   2
284    509    6  2   0.555992   1   2
226    509    2  2   0.443026   1   2
226    509    5  2   0.444008   1   2
226    509    6  2   0.442043   1   2
285    509    2  2   0.558939   1   2
285    509    5  2   0.559921   1   2
285    509    6  2   0.557957   1   2
225    509    2  2   0.441061   1   2
225    509    5  2   0.442043   1   2
225    509    6  2   0.440079   1   2
286    509    2  2   0.560904   1   2
286    509    5  2   0.561886   1   2
286    509    6  2   0.559921   1   2
224    509    2  2   0.439096   1   2
224    509    5  2   0.440079   1   2
224    509    6  2   0.438114   1   2
287    509    2  2   0.562868   1   2
287    509    5  2   0.563851   1   2
287    509    6  2   0.561886   1   2
223    509    2  2   0.437132   1   2
223    509    5  2   0.438114   1   2
223    509    6  2   0.436149   1   2
288    509    2  2   0.564833   1   2
288    509    5  2   0.565815   1   2
288    509    6  2   0.563851   1   2
222    509    2  2   0.435167   1   2
222    509    5  2   0.436149   1   2
222    509    6  2   0.434185   1   2
289    509    2  2   0.566798   1   2
289    509    5  2   0.56778   1   2
289    509    6  2   0.565815   1   2
221    509    2  2   0.433202   1   2
221    509    5  2   0.434185   1   2
221    509    6  2   0.43222   1   2
290    509    2  2   0.568762   1   2
290    509    5  2   0.569745   1   2
290    509    6  2   0.56778   1   2
220    509    2  2   0.431238   1   2
220    509    5  2   0.43222   1   2
220    509    6  2   0.430255   1   2
291    509    2  2   0.570727   1   2
291    509    5  2   0.571709   1   2
291    509    6  2   0.569745   1   2
219    509    2  2   0.429273   1   2
219    509    5  2   0.430255   1   2
219    509    6  2   0.428291   1   2
292    509    2  2   0.572692   1   2
292    509    5  2   0.573674   1   2
292    509    6  2   0.571709   1   2
218    509    2  2   0.427308   1   2
218    509    5  2   0.428291   1   2
218    509    6  2   0.426326   1   2
293    509    2  2   0.574656   1   2
293    509    5  2   0.575639   1   2
293    509    6  2   0.573674   1   2
217    509    2  2   0.425344   1   2
217    509    5  2   0.426326   1   2
217    509    6  2   0.424361   1   2
294    509    2  2   0.576621   1   2
294    509    5  2   0.577603   1   2
294    509    6  2   0.575639   1   2
216    509    2  2   0.423379   1   2
216    509    5  2   0.424361   1   2
216    509    6  2   0.422397   1   2
295    509    2  2   0.578585   1   2
295    509    5  2   0.579568   1   2
295    509    6  2   0.577603   1   2
215    509    2  2   0.421415   1   2
215    509    5  2   0.422397   1   2
215    509    6  2   0.420432   1   2
296    509    2  2   0.58055   1   2
296    509    5  2   0.581532   1   2
296    509    6  2   0.579568   1   2
214    509    2  2   0.41945   1   2
